ANO;LOCALIDAD;SEXO;EDAD_QUINQUENAL;CAUSAS_667;CAUSAS_105;TOTAL_CASOS
2021;Los Mártires;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Los Mártires;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2021;Puente Aranda;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2021;Puente Aranda;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2021;Puente Aranda;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2021;Puente Aranda;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2021;Puente Aranda;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2021;Puente Aranda;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Puente Aranda;Hombres;80 a 84;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Rafael Uribe Uribe;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2021;Rafael Uribe Uribe;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2021;Rafael Uribe Uribe;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;14
2021;Rafael Uribe Uribe;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2021;Rafael Uribe Uribe;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2021;Rafael Uribe Uribe;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;11
2021;Rafael Uribe Uribe;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2021;Rafael Uribe Uribe;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2021;Rafael Uribe Uribe;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2021;Rafael Uribe Uribe;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;San Cristóbal;Hombres;0 a 4;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;San Cristóbal;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2021;San Cristóbal;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;16
2021;San Cristóbal;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;19
2021;San Cristóbal;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2021;San Cristóbal;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;San Cristóbal;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2021;San Cristóbal;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2021;San Cristóbal;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2021;San Cristóbal;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;San Cristóbal;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2021;San Cristóbal;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;San Cristóbal;Hombres;80 a 84;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Santa Fe;Hombres;0 a 4;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Santa Fe;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Santa Fe;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2021;Santa Fe;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2021;Santa Fe;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2021;Santa Fe;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2021;Santa Fe;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2021;Santa Fe;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2021;Santa Fe;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Santa Fe;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Santa Fe;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2021;Santa Fe;Hombres;75 a 79;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Sin Dato;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2021;Sin Dato;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;21
2021;Sin Dato;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;16
2021;Sin Dato;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;18
2021;Sin Dato;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2021;Sin Dato;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2021;Sin Dato;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;10
2021;Sin Dato;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2021;Sin Dato;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Sin Dato;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2021;Suba;Hombres;0 a 4;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Suba;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2021;Suba;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;18
2021;Suba;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;20
2021;Suba;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2021;Suba;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2021;Suba;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2021;Suba;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2021;Suba;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2021;Suba;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2021;Suba;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Suba;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Teusaquillo;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2021;Teusaquillo;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2021;Teusaquillo;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Teusaquillo;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2021;Teusaquillo;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Teusaquillo;Hombres;75 a 79;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Teusaquillo;Hombres;80 a 84;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Tunjuelito;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Tunjuelito;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2021;Tunjuelito;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2021;Tunjuelito;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2021;Tunjuelito;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2021;Tunjuelito;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2021;Tunjuelito;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Tunjuelito;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Usaquén;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2021;Usaquén;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2021;Usaquén;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2021;Usaquén;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2021;Usaquén;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Usaquén;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2021;Usaquén;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2021;Usaquén;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Usaquén;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2021;Usme;Hombres;0 a 4;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Usme;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2021;Usme;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;15
2021;Usme;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;18
2021;Usme;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;14
2021;Usme;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2021;Usme;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Usme;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2021;Usme;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2021;Usme;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Usme;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2021;Usme;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Antonio Nariño;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Antonio Nariño;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Antonio Nariño;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Antonio Nariño;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Antonio Nariño;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Antonio Nariño;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Antonio Nariño;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2022;Barrios Unidos;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Barrios Unidos;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Barrios Unidos;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2022;Barrios Unidos;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Barrios Unidos;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Barrios Unidos;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Barrios Unidos;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Barrios Unidos;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Barrios Unidos;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Bosa;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2022;Bosa;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;17
2022;Bosa;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;20
2022;Bosa;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2022;Bosa;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2022;Bosa;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;14
2022;Bosa;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2022;Bosa;Hombres;5 a 9;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Bosa;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2022;Bosa;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Bosa;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Chapinero;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Chapinero;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Chapinero;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Chapinero;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2022;Chapinero;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2022;Chapinero;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Chapinero;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Chapinero;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Chapinero;Hombres;80 a 84;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Ciudad Bolívar;Hombres;10 a 14;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Ciudad Bolívar;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2022;Ciudad Bolívar;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;30
2022;Ciudad Bolívar;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;28
2022;Ciudad Bolívar;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;21
2022;Ciudad Bolívar;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;22
2022;Ciudad Bolívar;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;19
2022;Ciudad Bolívar;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2022;Ciudad Bolívar;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2022;Ciudad Bolívar;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2022;Ciudad Bolívar;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2022;Ciudad Bolívar;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Ciudad Bolívar;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Ciudad Bolívar;Hombres;80 a 84;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Engativá;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Engativá;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;10
2022;Engativá;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;13
2022;Engativá;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;11
2022;Engativá;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2022;Engativá;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2022;Engativá;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Engativá;Hombres;5 a 9;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Engativá;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2022;Engativá;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Engativá;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Engativá;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Fontibón;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2022;Fontibón;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2022;Fontibón;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2022;Fontibón;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2022;Fontibón;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2022;Fontibón;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Fontibón;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Fontibón;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Fontibón;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Fontibón;Hombres;75 a 79;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Kennedy;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2022;Kennedy;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;17
2022;Kennedy;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;31
2022;Kennedy;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;18
2022;Kennedy;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2022;Kennedy;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2022;Kennedy;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Kennedy;Hombres;5 a 9;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Kennedy;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2022;Kennedy;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2022;Kennedy;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Kennedy;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Kennedy;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;La Candelaria;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;La Candelaria;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2022;La Candelaria;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;La Candelaria;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;La Candelaria;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;La Candelaria;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Los Mártires;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2022;Los Mártires;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2022;Los Mártires;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2022;Los Mártires;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;10
2022;Los Mártires;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Los Mártires;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Los Mártires;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2022;Los Mártires;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Los Mártires;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2022;Puente Aranda;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Puente Aranda;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2022;Puente Aranda;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Puente Aranda;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Puente Aranda;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2022;Rafael Uribe Uribe;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2022;Rafael Uribe Uribe;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;24
2022;Rafael Uribe Uribe;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;21
2022;Rafael Uribe Uribe;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;11
2022;Rafael Uribe Uribe;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2022;Rafael Uribe Uribe;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2022;Rafael Uribe Uribe;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Rafael Uribe Uribe;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Rafael Uribe Uribe;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Rafael Uribe Uribe;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2022;Rafael Uribe Uribe;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2022;Rafael Uribe Uribe;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Rafael Uribe Uribe;Hombres;75 a 79;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;San Cristóbal;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2022;San Cristóbal;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2022;San Cristóbal;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;11
2022;San Cristóbal;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;10
2022;San Cristóbal;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2022;San Cristóbal;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2022;San Cristóbal;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;San Cristóbal;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2022;San Cristóbal;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2022;San Cristóbal;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2022;Santa Fe;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Santa Fe;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2022;Santa Fe;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2022;Santa Fe;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2022;Santa Fe;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2022;Santa Fe;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2022;Santa Fe;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Santa Fe;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Santa Fe;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2022;Santa Fe;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Santa Fe;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Sin Dato;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2022;Sin Dato;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2022;Sin Dato;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;16
2022;Sin Dato;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;15
2022;Sin Dato;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;11
2022;Sin Dato;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2022;Sin Dato;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Sin Dato;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Sin Dato;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Sin Dato;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Sin Dato;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Sin Dato;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Sin Dato;Hombres;80 a 84;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Suba;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2022;Suba;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;13
2022;Suba;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;22
2022;Suba;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;18
2022;Suba;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2022;Suba;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2022;Suba;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2022;Suba;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2022;Suba;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2022;Suba;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Suba;Hombres;80 a 84;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Teusaquillo;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Teusaquillo;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Teusaquillo;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2022;Teusaquillo;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Teusaquillo;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2022;Teusaquillo;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
